entity_id,state,last_changed
sensor.hapsic_supply_flow,383.055541992188,2026-02-17T11:41:45.182Z
sensor.hapsic_cleansed_inside_rh,50.0,2026-02-17T11:41:47.610Z
sensor.hapsic_room_dew_point,46.36,2026-02-17T11:41:49.754Z
sensor.hapsic_supply_flow,383.722198486328,2026-02-17T11:41:50.181Z
sensor.hapsic_room_dew_point,46.35,2026-02-17T11:41:55.053Z
sensor.hapsic_supply_flow,384.055541992188,2026-02-17T11:41:55.179Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:42:00.179Z
sensor.hapsic_room_dew_point,46.34,2026-02-17T11:42:04.671Z
sensor.hapsic_supply_flow,385.333343505859,2026-02-17T11:42:05.214Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:42:10.194Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:42:15.196Z
sensor.hapsic_supply_flow,384.083343505859,2026-02-17T11:42:20.200Z
sensor.hapsic_cleansed_inside_rh,49.0,2026-02-17T11:42:24.645Z
sensor.hapsic_cleansed_inside_rh,50.0,2026-02-17T11:42:25.652Z
sensor.hapsic_cleansed_inside_rh,49.0,2026-02-17T11:42:26.705Z
sensor.hapsic_cleansed_inside_rh,50.0,2026-02-17T11:42:29.647Z
sensor.hapsic_supply_flow,384.416656494141,2026-02-17T11:42:30.194Z
sensor.hapsic_room_average_rh,45.85,2026-02-17T11:42:34.670Z
sensor.hapsic_room_dew_point,46.35,2026-02-17T11:42:34.670Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:42:35.201Z
sensor.hapsic_supply_flow,385.333343505859,2026-02-17T11:42:40.206Z
sensor.hapsic_room_dew_point,46.36,2026-02-17T11:42:44.666Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:42:45.210Z
sensor.hapsic_room_dew_point,46.37,2026-02-17T11:42:49.670Z
sensor.hapsic_supply_flow,384.333343505859,2026-02-17T11:42:55.215Z
sensor.hapsic_room_dew_point,46.38,2026-02-17T11:42:59.686Z
sensor.hapsic_supply_flow,383.266693115234,2026-02-17T11:43:00.212Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T11:43:09.671Z
sensor.hapsic_supply_flow,383.377777099609,2026-02-17T11:43:10.211Z
sensor.hapsic_supply_flow,384.54443359375,2026-02-17T11:43:15.217Z
sensor.hapsic_cleansed_inside_temp,67.6400020599365,2026-02-17T11:43:15.603Z
sensor.hapsic_supply_flow,385.5,2026-02-17T11:43:20.211Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:43:22.642Z
sensor.hapsic_cleansed_supply_temp,66.7400020599365,2026-02-17T11:43:23.662Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T11:43:24.670Z
sensor.hapsic_supply_flow,383.988891601562,2026-02-17T11:43:25.217Z
sensor.hapsic_cleansed_inside_temp,67.460001373291,2026-02-17T11:43:29.625Z
sensor.hapsic_supply_flow,383.711090087891,2026-02-17T11:43:30.207Z
sensor.hapsic_cleansed_inside_temp,67.6400020599365,2026-02-17T11:43:31.595Z
sensor.hapsic_supply_flow,383.488891601562,2026-02-17T11:43:35.224Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:43:37.610Z
sensor.hapsic_cleansed_supply_temp,66.7400020599365,2026-02-17T11:43:38.634Z
sensor.hapsic_room_dew_point,46.41,2026-02-17T11:43:39.679Z
sensor.hapsic_supply_flow,384.444427490234,2026-02-17T11:43:40.217Z
sensor.hapsic_room_average_temp,68.1,2026-02-17T11:43:44.670Z
sensor.hapsic_supply_flow,384.777740478516,2026-02-17T11:43:45.217Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:43:48.618Z
sensor.hapsic_room_dew_point,46.42,2026-02-17T11:43:49.700Z
sensor.hapsic_supply_flow,385.277740478516,2026-02-17T11:43:50.220Z
sensor.hapsic_room_average_rh,45.84,2026-02-17T11:43:54.685Z
sensor.hapsic_supply_flow,384.555541992188,2026-02-17T11:43:55.231Z
sensor.hapsic_supply_flow,383.0,2026-02-17T11:44:00.230Z
sensor.hapsic_cleansed_inside_rh,49.0,2026-02-17T11:44:03.635Z
sensor.hapsic_room_dew_point,46.43,2026-02-17T11:44:04.891Z
sensor.hapsic_supply_flow,382.944458007812,2026-02-17T11:44:05.227Z
sensor.hapsic_room_dew_point,46.42,2026-02-17T11:44:09.677Z
sensor.hapsic_supply_flow,383.777801513672,2026-02-17T11:44:10.230Z
sensor.hapsic_room_dew_point,46.41,2026-02-17T11:44:14.683Z
sensor.hapsic_supply_flow,384.944458007812,2026-02-17T11:44:15.244Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:44:20.237Z
sensor.hapsic_room_average_rh,45.85,2026-02-17T11:44:24.673Z
sensor.hapsic_supply_flow,384.416656494141,2026-02-17T11:44:25.241Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T11:44:29.668Z
sensor.hapsic_room_average_temp,68.0,2026-02-17T11:44:29.669Z
sensor.hapsic_supply_flow,384.138885498047,2026-02-17T11:44:30.238Z
sensor.hapsic_supply_flow,383.638885498047,2026-02-17T11:44:35.239Z
sensor.hapsic_room_average_rh,45.86,2026-02-17T11:44:39.741Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T11:44:39.742Z
sensor.hapsic_supply_flow,384.722198486328,2026-02-17T11:44:40.242Z
sensor.hapsic_supply_flow,385.0,2026-02-17T11:44:45.235Z
sensor.hapsic_room_average_rh,45.87,2026-02-17T11:44:49.671Z
sensor.hapsic_room_dew_point,46.38,2026-02-17T11:44:49.671Z
sensor.hapsic_supply_flow,384.0,2026-02-17T11:44:55.258Z
sensor.hapsic_room_average_rh,45.88,2026-02-17T11:44:59.669Z
sensor.hapsic_room_dew_point,46.37,2026-02-17T11:45:04.668Z
sensor.hapsic_supply_flow,384.166656494141,2026-02-17T11:45:05.256Z
sensor.hapsic_room_average_rh,45.89,2026-02-17T11:45:09.686Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:45:10.275Z
sensor.hapsic_supply_flow,384.388885498047,2026-02-17T11:45:15.256Z
sensor.hapsic_room_average_rh,45.9,2026-02-17T11:45:19.678Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:45:20.263Z
sensor.hapsic_room_dew_point,46.36,2026-02-17T11:45:24.682Z
sensor.hapsic_supply_flow,383.0,2026-02-17T11:45:25.268Z
sensor.hapsic_room_average_rh,45.91,2026-02-17T11:45:29.677Z
sensor.hapsic_supply_flow,383.277801513672,2026-02-17T11:45:30.276Z
sensor.hapsic_room_dew_point,46.35,2026-02-17T11:45:34.666Z
sensor.hapsic_room_average_temp,67.9,2026-02-17T11:45:34.667Z
sensor.hapsic_room_dew_point,46.36,2026-02-17T11:45:39.675Z
sensor.hapsic_room_average_temp,68.0,2026-02-17T11:45:39.676Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:45:40.266Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:45:45.270Z
sensor.hapsic_room_dew_point,46.37,2026-02-17T11:45:49.904Z
sensor.hapsic_supply_flow,383.166656494141,2026-02-17T11:45:50.285Z
sensor.hapsic_room_dew_point,46.38,2026-02-17T11:45:54.668Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:45:55.277Z
sensor.hapsic_supply_flow,385.0,2026-02-17T11:46:00.281Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T11:46:04.669Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:46:05.289Z
sensor.hapsic_room_average_rh,45.92,2026-02-17T11:46:09.671Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T11:46:14.668Z
sensor.hapsic_supply_flow,384.833343505859,2026-02-17T11:46:20.289Z
sensor.hapsic_room_average_rh,45.93,2026-02-17T11:46:24.758Z
sensor.hapsic_supply_flow,384.944458007812,2026-02-17T11:46:25.300Z
sensor.hapsic_supply_flow,383.944458007812,2026-02-17T11:46:30.287Z
sensor.hapsic_supply_flow,383.111114501953,2026-02-17T11:46:35.298Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:46:40.296Z
sensor.hapsic_supply_flow,384.5,2026-02-17T11:46:45.308Z
sensor.hapsic_supply_flow,385.0,2026-02-17T11:46:50.305Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:46:55.304Z
sensor.hapsic_supply_flow,384.300018310547,2026-02-17T11:47:00.308Z
sensor.hapsic_supply_flow,384.022216796875,2026-02-17T11:47:05.306Z
sensor.hapsic_room_dew_point,46.41,2026-02-17T11:47:09.671Z
sensor.hapsic_supply_flow,384.188873291016,2026-02-17T11:47:10.303Z
sensor.hapsic_cleansed_inside_rh,50.0,2026-02-17T11:47:15.606Z
sensor.hapsic_supply_flow,383.988861083984,2026-02-17T11:47:20.299Z
sensor.hapsic_room_average_rh,45.94,2026-02-17T11:47:24.669Z
sensor.hapsic_supply_flow,383.655517578125,2026-02-17T11:47:30.310Z
sensor.hapsic_supply_flow,384.722198486328,2026-02-17T11:47:35.317Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:47:40.304Z
sensor.hapsic_cleansed_supply_rh,33.0,2026-02-17T11:47:40.609Z
sensor.hapsic_room_average_rh,45.95,2026-02-17T11:47:44.701Z
sensor.hapsic_supply_flow,384.266693115234,2026-02-17T11:47:45.324Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T11:47:49.707Z
sensor.hapsic_supply_flow,383.433349609375,2026-02-17T11:47:50.315Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T11:47:54.719Z
sensor.hapsic_room_average_rh,45.96,2026-02-17T11:47:59.667Z
sensor.hapsic_supply_flow,385.0,2026-02-17T11:48:00.343Z
sensor.hapsic_room_dew_point,46.38,2026-02-17T11:48:04.668Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:48:05.320Z
sensor.hapsic_room_average_temp,67.9,2026-02-17T11:48:09.907Z
sensor.hapsic_supply_flow,385.0,2026-02-17T11:48:10.319Z
sensor.hapsic_room_average_rh,45.97,2026-02-17T11:48:14.666Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:48:15.326Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T11:48:19.668Z
sensor.hapsic_room_average_temp,68.0,2026-02-17T11:48:19.669Z
sensor.hapsic_supply_flow,384.944458007812,2026-02-17T11:48:25.336Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T11:48:29.666Z
sensor.hapsic_supply_flow,383.777801513672,2026-02-17T11:48:30.355Z
sensor.hapsic_supply_flow,383.944458007812,2026-02-17T11:48:35.333Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:48:40.333Z
sensor.hapsic_room_average_rh,45.96,2026-02-17T11:48:44.962Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:48:45.324Z
sensor.hapsic_room_average_rh,45.95,2026-02-17T11:48:49.681Z
sensor.hapsic_supply_flow,383.833343505859,2026-02-17T11:48:50.334Z
sensor.hapsic_supply_flow,382.916656494141,2026-02-17T11:48:55.342Z
sensor.hapsic_supply_flow,383.083343505859,2026-02-17T11:49:00.343Z
sensor.hapsic_room_average_rh,45.94,2026-02-17T11:49:04.671Z
sensor.hapsic_room_average_rh,45.95,2026-02-17T11:49:09.674Z
sensor.hapsic_room_dew_point,46.41,2026-02-17T11:49:09.675Z
sensor.hapsic_supply_flow,384.75,2026-02-17T11:49:15.346Z
sensor.hapsic_room_average_rh,45.96,2026-02-17T11:49:19.758Z
sensor.hapsic_supply_flow,385.833343505859,2026-02-17T11:49:20.339Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T11:49:24.668Z
sensor.hapsic_supply_flow,384.888885498047,2026-02-17T11:49:25.349Z
sensor.hapsic_supply_flow,384.222198486328,2026-02-17T11:49:30.343Z
sensor.hapsic_supply_flow,384.555541992188,2026-02-17T11:49:35.355Z
sensor.hapsic_supply_flow,385.5,2026-02-17T11:49:40.354Z
sensor.hapsic_room_dew_point,46.39,2026-02-17T11:49:44.666Z
sensor.hapsic_supply_flow,385.666656494141,2026-02-17T11:49:45.362Z
sensor.hapsic_supply_flow,385.833343505859,2026-02-17T11:49:50.374Z
sensor.hapsic_room_average_rh,45.97,2026-02-17T11:49:54.979Z
sensor.hapsic_supply_flow,385.199981689453,2026-02-17T11:49:55.357Z
sensor.hapsic_supply_flow,385.033325195312,2026-02-17T11:50:05.368Z
sensor.hapsic_room_average_rh,45.98,2026-02-17T11:50:09.674Z
sensor.hapsic_room_average_temp,67.9,2026-02-17T11:50:09.675Z
sensor.hapsic_supply_flow,385.5,2026-02-17T11:50:10.366Z
sensor.hapsic_room_average_rh,45.99,2026-02-17T11:50:14.668Z
sensor.hapsic_supply_flow,385.333343505859,2026-02-17T11:50:15.354Z
sensor.hapsic_room_average_rh,46.0,2026-02-17T11:50:19.679Z
sensor.hapsic_supply_flow,384.466674804688,2026-02-17T11:50:20.361Z
sensor.hapsic_room_average_rh,46.01,2026-02-17T11:50:24.882Z
sensor.hapsic_supply_flow,384.966674804688,2026-02-17T11:50:25.361Z
sensor.hapsic_room_average_rh,46.02,2026-02-17T11:50:29.672Z
sensor.hapsic_supply_flow,385.666656494141,2026-02-17T11:50:35.368Z
sensor.hapsic_room_average_rh,46.04,2026-02-17T11:50:39.672Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:50:40.371Z
sensor.hapsic_room_average_rh,46.05,2026-02-17T11:50:44.667Z
sensor.hapsic_room_dew_point,46.4,2026-02-17T11:50:44.668Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:50:45.370Z
sensor.hapsic_room_average_rh,46.06,2026-02-17T11:50:49.669Z
sensor.hapsic_supply_flow,383.333343505859,2026-02-17T11:50:50.370Z
sensor.hapsic_room_average_rh,46.07,2026-02-17T11:50:54.672Z
sensor.hapsic_supply_flow,384.166656494141,2026-02-17T11:50:55.377Z
sensor.hapsic_room_average_rh,46.08,2026-02-17T11:51:04.669Z
sensor.hapsic_room_dew_point,46.41,2026-02-17T11:51:04.670Z
sensor.hapsic_supply_flow,384.833343505859,2026-02-17T11:51:05.380Z
sensor.hapsic_room_average_rh,46.09,2026-02-17T11:51:09.671Z
sensor.hapsic_supply_flow,383.800018310547,2026-02-17T11:51:10.370Z
sensor.hapsic_supply_flow,383.133331298828,2026-02-17T11:51:15.386Z
sensor.hapsic_supply_flow,382.355560302734,2026-02-17T11:51:20.388Z
sensor.hapsic_supply_flow,383.222198486328,2026-02-17T11:51:25.386Z
sensor.hapsic_room_average_rh,46.1,2026-02-17T11:51:29.747Z
sensor.hapsic_supply_flow,383.888885498047,2026-02-17T11:51:30.386Z
sensor.hapsic_supply_flow,383.916656494141,2026-02-17T11:51:35.383Z
sensor.hapsic_supply_flow,383.083343505859,2026-02-17T11:51:40.387Z
sensor.hapsic_room_average_rh,46.11,2026-02-17T11:51:44.667Z
sensor.hapsic_room_dew_point,46.42,2026-02-17T11:51:44.668Z
sensor.hapsic_supply_flow,382.25,2026-02-17T11:51:45.394Z
sensor.hapsic_room_dew_point,46.43,2026-02-17T11:51:49.670Z
sensor.hapsic_supply_flow,383.444458007812,2026-02-17T11:51:50.399Z
sensor.hapsic_room_average_rh,46.12,2026-02-17T11:51:59.697Z
sensor.hapsic_room_dew_point,46.44,2026-02-17T11:51:59.698Z
sensor.hapsic_supply_flow,384.777801513672,2026-02-17T11:52:00.399Z
sensor.hapsic_supply_flow,384.194458007812,2026-02-17T11:52:05.414Z
sensor.hapsic_supply_flow,383.583343505859,2026-02-17T11:52:10.403Z
sensor.hapsic_room_dew_point,46.43,2026-02-17T11:52:14.667Z
sensor.hapsic_supply_flow,383.083343505859,2026-02-17T11:52:15.398Z
sensor.hapsic_room_dew_point,46.44,2026-02-17T11:52:19.667Z
sensor.hapsic_supply_flow,384.0,2026-02-17T11:52:20.399Z
sensor.hapsic_supply_flow,383.25,2026-02-17T11:52:25.396Z
sensor.hapsic_supply_flow,383.416656494141,2026-02-17T11:52:30.407Z
sensor.hapsic_supply_flow,383.472198486328,2026-02-17T11:52:35.404Z
sensor.hapsic_room_dew_point,46.45,2026-02-17T11:52:39.839Z
sensor.hapsic_supply_flow,383.833343505859,2026-02-17T11:52:40.403Z
sensor.hapsic_room_average_rh,46.13,2026-02-17T11:52:44.676Z
sensor.hapsic_supply_flow,383.166656494141,2026-02-17T11:52:45.407Z
sensor.hapsic_room_dew_point,46.46,2026-02-17T11:52:49.681Z
sensor.hapsic_supply_flow,382.611114501953,2026-02-17T11:52:50.408Z
sensor.hapsic_room_average_rh,46.14,2026-02-17T11:52:54.668Z
sensor.hapsic_supply_flow,383.333343505859,2026-02-17T11:52:55.409Z
sensor.hapsic_supply_flow,384.388885498047,2026-02-17T11:53:00.414Z
sensor.hapsic_room_dew_point,46.47,2026-02-17T11:53:04.682Z
sensor.hapsic_supply_flow,384.888885498047,2026-02-17T11:53:05.407Z
sensor.hapsic_room_average_rh,46.15,2026-02-17T11:53:09.670Z
sensor.hapsic_supply_flow,384.388885498047,2026-02-17T11:53:10.413Z
sensor.hapsic_supply_flow,384.5,2026-02-17T11:53:15.425Z
sensor.hapsic_cleansed_inside_rh,49.0,2026-02-17T11:53:16.571Z
sensor.hapsic_room_average_rh,46.14,2026-02-17T11:53:19.674Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:53:20.425Z
sensor.hapsic_supply_flow,385.366668701172,2026-02-17T11:53:25.441Z
sensor.hapsic_supply_flow,384.866668701172,2026-02-17T11:53:30.434Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:53:35.441Z
sensor.hapsic_room_dew_point,46.46,2026-02-17T11:53:39.672Z
sensor.hapsic_supply_flow,383.633331298828,2026-02-17T11:53:40.442Z
sensor.hapsic_cleansed_supply_rh,32.0,2026-02-17T11:53:41.572Z
sensor.hapsic_supply_flow,383.800018310547,2026-02-17T11:53:45.435Z
sensor.hapsic_room_dew_point,46.45,2026-02-17T11:53:49.680Z
sensor.hapsic_supply_flow,384.333343505859,2026-02-17T11:53:50.437Z
sensor.hapsic_room_average_rh,46.15,2026-02-17T11:53:54.668Z
sensor.hapsic_supply_flow,383.888885498047,2026-02-17T11:53:55.433Z
sensor.hapsic_room_dew_point,46.44,2026-02-17T11:53:59.675Z
sensor.hapsic_supply_flow,384.055541992188,2026-02-17T11:54:00.446Z
sensor.hapsic_room_average_rh,46.16,2026-02-17T11:54:04.666Z
sensor.hapsic_supply_flow,384.888885498047,2026-02-17T11:54:05.435Z
sensor.hapsic_supply_flow,385.0,2026-02-17T11:54:10.445Z
sensor.hapsic_room_average_rh,46.17,2026-02-17T11:54:14.668Z
sensor.hapsic_supply_flow,383.833343505859,2026-02-17T11:54:15.440Z
sensor.hapsic_supply_flow,382.833343505859,2026-02-17T11:54:20.483Z
sensor.hapsic_supply_flow,384.166656494141,2026-02-17T11:54:25.448Z
sensor.hapsic_room_average_rh,46.18,2026-02-17T11:54:29.673Z
sensor.hapsic_room_dew_point,46.45,2026-02-17T11:54:29.675Z
sensor.hapsic_supply_flow,385.333343505859,2026-02-17T11:54:30.445Z
sensor.hapsic_supply_flow,386.0,2026-02-17T11:54:35.443Z
sensor.hapsic_room_average_rh,46.19,2026-02-17T11:54:39.676Z
sensor.hapsic_supply_flow,384.333343505859,2026-02-17T11:54:40.437Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:54:45.456Z
sensor.hapsic_supply_flow,383.0,2026-02-17T11:54:50.454Z
sensor.hapsic_room_average_rh,46.2,2026-02-17T11:54:54.671Z
sensor.hapsic_room_dew_point,46.46,2026-02-17T11:54:54.672Z
sensor.hapsic_supply_flow,384.333343505859,2026-02-17T11:54:55.454Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:55:00.463Z
sensor.hapsic_supply_flow,384.333343505859,2026-02-17T11:55:05.457Z
sensor.hapsic_cleansed_inside_rh,50.0,2026-02-17T11:55:06.592Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:55:10.470Z
sensor.hapsic_supply_flow,384.5,2026-02-17T11:55:20.475Z
sensor.hapsic_supply_flow,384.333343505859,2026-02-17T11:55:25.467Z
sensor.hapsic_supply_flow,384.222198486328,2026-02-17T11:55:30.474Z
sensor.hapsic_room_dew_point,46.45,2026-02-17T11:55:34.734Z
sensor.hapsic_supply_flow,383.555541992188,2026-02-17T11:55:35.474Z
sensor.hapsic_room_dew_point,46.46,2026-02-17T11:55:39.839Z
sensor.hapsic_supply_flow,384.222198486328,2026-02-17T11:55:40.474Z
sensor.hapsic_room_average_rh,46.21,2026-02-17T11:55:44.669Z
sensor.hapsic_supply_flow,384.166656494141,2026-02-17T11:55:45.464Z
sensor.hapsic_cleansed_supply_rh,33.0,2026-02-17T11:55:48.583Z
sensor.hapsic_room_dew_point,46.47,2026-02-17T11:55:49.741Z
sensor.hapsic_supply_flow,383.833343505859,2026-02-17T11:55:50.480Z
sensor.hapsic_room_average_rh,46.22,2026-02-17T11:55:59.706Z
sensor.hapsic_room_dew_point,46.48,2026-02-17T11:55:59.707Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:56:00.496Z
sensor.hapsic_supply_flow,385.166656494141,2026-02-17T11:56:05.511Z
sensor.hapsic_supply_flow,384.166656494141,2026-02-17T11:56:10.492Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:56:15.487Z
sensor.hapsic_room_dew_point,46.47,2026-02-17T11:56:19.711Z
sensor.hapsic_supply_flow,383.555541992188,2026-02-17T11:56:20.485Z
sensor.hapsic_supply_flow,384.333343505859,2026-02-17T11:56:25.492Z
sensor.hapsic_room_dew_point,46.46,2026-02-17T11:56:29.675Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:56:30.495Z
sensor.hapsic_supply_flow,383.111114501953,2026-02-17T11:56:35.485Z
sensor.hapsic_supply_flow,383.0,2026-02-17T11:56:40.499Z
sensor.hapsic_room_average_rh,46.23,2026-02-17T11:56:44.674Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:56:45.500Z
sensor.hapsic_cleansed_supply_temp,67.1,2026-02-17T11:56:48.583Z
sensor.hapsic_room_dew_point,46.47,2026-02-17T11:56:49.675Z
sensor.hapsic_supply_flow,382.666656494141,2026-02-17T11:56:50.496Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:56:53.575Z
sensor.hapsic_cleansed_supply_temp,67.1,2026-02-17T11:56:54.590Z
sensor.hapsic_room_average_rh,46.24,2026-02-17T11:56:54.676Z
sensor.hapsic_room_dew_point,46.48,2026-02-17T11:56:54.677Z
sensor.hapsic_supply_flow,382.533325195312,2026-02-17T11:56:55.492Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:56:55.608Z
sensor.hapsic_cleansed_supply_temp,67.1,2026-02-17T11:56:56.669Z
sensor.hapsic_room_dew_point,46.49,2026-02-17T11:56:59.678Z
sensor.hapsic_supply_flow,382.699981689453,2026-02-17T11:57:00.501Z
sensor.hapsic_supply_flow,384.033325195312,2026-02-17T11:57:05.521Z
sensor.hapsic_room_dew_point,46.51,2026-02-17T11:57:09.732Z
sensor.hapsic_supply_flow,384.277801513672,2026-02-17T11:57:10.506Z
sensor.hapsic_room_dew_point,46.52,2026-02-17T11:57:14.874Z
sensor.hapsic_supply_flow,383.277801513672,2026-02-17T11:57:15.513Z
sensor.hapsic_room_dew_point,46.53,2026-02-17T11:57:19.676Z
sensor.hapsic_supply_flow,382.944458007812,2026-02-17T11:57:20.509Z
sensor.hapsic_room_average_rh,46.23,2026-02-17T11:57:24.673Z
sensor.hapsic_room_dew_point,46.54,2026-02-17T11:57:24.673Z
sensor.hapsic_room_average_temp,68.0,2026-02-17T11:57:24.674Z
sensor.hapsic_supply_flow,382.666656494141,2026-02-17T11:57:25.509Z
sensor.hapsic_room_dew_point,46.55,2026-02-17T11:57:29.690Z
sensor.hapsic_supply_flow,384.0,2026-02-17T11:57:30.515Z
sensor.hapsic_room_dew_point,46.56,2026-02-17T11:57:34.671Z
sensor.hapsic_supply_flow,384.277801513672,2026-02-17T11:57:35.525Z
sensor.hapsic_supply_flow,384.527801513672,2026-02-17T11:57:40.517Z
sensor.hapsic_cleansed_inside_temp,67.8199993133545,2026-02-17T11:57:49.535Z
sensor.hapsic_supply_flow,384.694458007812,2026-02-17T11:57:50.529Z
sensor.hapsic_cleansed_inside_temp,67.6400020599365,2026-02-17T11:57:50.537Z
sensor.hapsic_supply_flow,385.25,2026-02-17T11:57:55.541Z
sensor.hapsic_cleansed_inside_temp,67.8199993133545,2026-02-17T11:57:56.578Z
sensor.hapsic_cleansed_inside_temp,67.6400020599365,2026-02-17T11:57:57.585Z
sensor.hapsic_room_dew_point,46.57,2026-02-17T11:57:59.945Z
sensor.hapsic_supply_flow,384.666656494141,2026-02-17T11:58:00.547Z
sensor.hapsic_cleansed_inside_temp,67.8199993133545,2026-02-17T11:58:03.541Z
sensor.hapsic_supply_flow,383.833343505859,2026-02-17T11:58:05.583Z
sensor.hapsic_cleansed_inside_temp,67.6400020599365,2026-02-17T11:58:05.595Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:58:10.542Z
sensor.hapsic_room_average_rh,46.32,2026-02-17T11:58:10.887Z
sensor.hapsic_room_dew_point,46.58,2026-02-17T11:58:10.889Z
sensor.hapsic_room_average_temp,67.9,2026-02-17T11:58:10.891Z
sensor.hapsic_supply_flow,384.833343505859,2026-02-17T11:58:15.547Z
sensor.hapsic_room_dew_point,46.52,2026-02-17T11:58:19.233Z
sensor.hapsic_supply_flow,385.833343505859,2026-02-17T11:58:20.548Z
sensor.hapsic_supply_flow,385.0,2026-02-17T11:58:25.560Z
sensor.hapsic_cleansed_inside_temp,67.8199993133545,2026-02-17T11:58:27.563Z
sensor.hapsic_supply_flow,384.0,2026-02-17T11:58:30.545Z
sensor.hapsic_cleansed_inside_temp,67.6400020599365,2026-02-17T11:58:31.566Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:58:35.539Z
sensor.hapsic_cleansed_inside_rh,49.0,2026-02-17T11:58:37.550Z
sensor.hapsic_cleansed_inside_temp,67.8199993133545,2026-02-17T11:58:38.546Z
sensor.hapsic_cleansed_inside_temp,67.6400020599365,2026-02-17T11:58:39.585Z
sensor.hapsic_supply_flow,384.611114501953,2026-02-17T11:58:40.563Z
sensor.hapsic_cleansed_supply_rh,32.0,2026-02-17T11:58:40.575Z
sensor.hapsic_room_dew_point,46.51,2026-02-17T11:58:44.234Z
sensor.hapsic_supply_flow,384.277801513672,2026-02-17T11:58:50.548Z
sensor.hapsic_room_average_rh,46.33,2026-02-17T11:58:54.033Z
sensor.hapsic_room_dew_point,46.52,2026-02-17T11:58:54.036Z
sensor.hapsic_supply_flow,383.5,2026-02-17T11:58:55.554Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:59:00.563Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:59:02.567Z
sensor.hapsic_cleansed_supply_temp,67.1,2026-02-17T11:59:03.593Z
sensor.hapsic_supply_flow,384.5,2026-02-17T11:59:05.560Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:59:06.562Z
sensor.hapsic_cleansed_supply_temp,67.1,2026-02-17T11:59:08.546Z
sensor.hapsic_room_dew_point,46.53,2026-02-17T11:59:09.032Z
sensor.hapsic_cleansed_supply_temp,66.9199993133545,2026-02-17T11:59:11.568Z
sensor.hapsic_supply_flow,383.666656494141,2026-02-17T11:59:15.539Z
sensor.hapsic_room_dew_point,46.54,2026-02-17T11:59:19.291Z
sensor.hapsic_supply_flow,383.333343505859,2026-02-17T11:59:20.563Z
